,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Conf_95_PosAng,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,CLASS1,ASSOC1,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56,agnness,PSRness
26,4FGL J0008.0+4711 ,2.0024,47.195,115.31625,-15.033559,2.0525768,1.9346354,1.8158094,2.0056953,42.66,42.16299,-27.611916,-27.536884,-27.564083,-27.520216,1.2692571,1.392937,bll,MG4 J000800+4712            ,0.28791037727413243,0.0636416919939946,0.04353547917221804,-0.09329042045619926,-0.3345308718777639,0.28895086530318026,0.06251129451672896,0.04466818614021813,-0.09441531926237393,-0.3335225582288754,0.28988245067525037,0.06149839621029414,0.04568295745098271,-0.0954229801236517,-0.3326185884708769,AGN,Non-PSR
27,4FGL J0008.0-3937 ,2.0048,-39.632,335.9962,-74.58333,2.5685303,2.4022975,0.4740519,0.90002847,9.7,5.730293,-28.678423,-28.190033,-28.21114,-28.558086,1.1201155,1.1204321,bcu,PMN J0008-3945              ,0.8871381886019828,-0.37634548507211246,-0.75926666359814,-0.9850741365057288,-0.9943380238013905,0.8876217392134877,-0.37829653408769964,-0.7583015444384856,-0.9851413894949828,-0.9943122768675872,0.8893364244621934,-0.3852516619531613,-0.7548199945381756,-0.9853796290029425,-0.9942191719105541,AGN,Non-PSR
29,4FGL J0008.4-2339 ,2.111,-23.6514,50.26514,-79.690834,1.6839513,1.4809875,1.0323151,2.3594172,27.94,10.519943,-32.64029,-32.395687,-32.41549,-28.333946,0.6098834,0.82225853,bll,RBS 0016                    ,-0.39600146545743226,0.3272861092384227,0.11524431144359844,0.6447274317371029,-0.436174937484001,-0.3950086738365291,0.3262348983923431,0.11640536754326081,0.6440392229859024,-0.435221464188498,-0.3940309577785901,0.3251998019663213,0.11754747394077994,0.6433610615031308,-0.43428232780896875,AGN,Non-PSR
30,4FGL J0008.4+1455 ,2.1246,14.9232,107.72407,-46.6767,2.1995182,2.1556756,1.9384943,2.065424,34.89,10.041938,-29.75123,-29.690933,-29.671234,-28.298218,-0.43256664,0.25667307,bcu,NVSS J000825+145635         ,-0.46866712375726616,0.14349949324395583,-0.13899758128841389,0.07131001463118582,-0.9998850312566022,-0.4682832815239535,0.14301779981647636,-0.1385152531643896,0.0708207265103856,-0.9998849181288036,-0.46657045053209834,0.1408702468285735,-0.13636493357503127,0.06863965294842943,-0.9998844126004021,AGN,Non-PSR
33,4FGL J0009.1+0628 ,2.2973,6.4828,104.480736,-54.868298,2.1171386,2.0867202,1.9991007,2.4239562,-83.61,13.052364,-29.619486,-29.546913,-29.572157,-28.18867,-0.018794212,0.030107334,bll,TXS 0006+061                ,0.5971573621491868,-0.21838925116829513,0.07573838674120495,-0.06994166921849448,-0.012848799584797897,0.5973642603691144,-0.21869551290067638,0.07605817825408254,-0.07026175937102837,-0.012527171045995362,0.5979308554753228,-0.21953460325998775,0.07693441648947215,-0.07113875132631448,-0.011645899813987316,AGN,Non-PSR
36,4FGL J0009.3+5030 ,2.3466,50.5115,116.12437,-11.803588,1.987031,1.8825232,1.7909056,4.8835373,36.45,54.228363,-27.206717,-27.125471,-27.162674,-27.461054,1.4780934,1.5400422,bll,NVSS J000922+503028         ,0.0433385466518628,0.08195655528317973,0.03226162613619153,-0.08301735209795369,-0.08621909905642111,0.044287307750655674,0.08101221973701378,0.033211246291119066,-0.0839613117251764,-0.0852754625476398,0.04503743611972338,0.08026552957028792,0.03396196453723471,-0.08470753965031781,-0.08452933600547652,AGN,Non-PSR
38,4FGL J0009.7-3217 ,2.4443,-32.2976,0.6727207,-79.58928,2.1981528,2.1488535,2.006415,2.777141,-26.07,7.085836,-30.31599,-30.211113,-30.246542,-28.609457,-0.14927953,-0.09693223,rdg,IC 1531                     ,0.9999935187729231,0.0682547306779521,-0.5185497319343626,0.4380562654081596,-0.9998821045057384,0.9999935259156894,0.06770597630880562,-0.5181465627653739,0.43761065911826624,-0.9998819744533834,0.9999935449953014,0.0662368798207619,-0.5170662434707711,0.4364167677705234,-0.9998816256037961,AGN,Non-PSR
39,4FGL J0009.8-4317 ,2.4533,-43.2979,327.77505,-71.76617,2.145199,2.1911077,2.0983264,2.4608319,75.11,9.7891655,-30.465546,-30.535767,-30.452742,-28.636736,-0.3188515,-1.2438153,bll,SUMSS J000949-431654        ,-0.42121699738273083,-0.022636756092188726,-0.0898831888300273,0.39952513707623155,-0.9997079939276917,-0.42163752074887373,-0.02212565901145724,-0.09039044961682233,0.39995481716146253,-0.9997082923840397,-0.4208026414493588,-0.023140090826943727,-0.08938366727894038,0.39910186446535617,-0.999707699728347,AGN,Non-PSR
40,4FGL J0010.6+2043 ,2.6502,20.7332,110.21874,-41.12827,2.316534,2.144756,1.5071964,2.9529345,-72.2,4.55181,-29.801907,-29.597975,-29.62131,-28.447319,0.4068004,0.5405969,fsrq,TXS 0007+205                ,-0.07959164666204536,-0.2384259449443968,-0.056819822029944296,-0.9995070357371317,-0.9800010023704168,-0.07760128775685585,-0.24031389801624992,-0.05482337411676028,-0.9995090058497086,-0.9799215415956097,-0.07248422781020913,-0.24515672141483186,-0.049691428492674376,-0.9995140320334442,-0.9797159325501608,AGN,Non-PSR
41,4FGL J0010.6-3025 ,2.6675,-30.4258,10.263708,-80.482315,2.4291213,2.362704,2.193717,4.362206,20.94,13.226071,-27.82721,-27.705858,-27.74819,-28.4504,0.53264314,0.41177818,fsrq,PKS 0008-307                ,-0.033473569014439326,-0.11933273977603807,-0.6508482081124777,-0.1292873304160507,-0.9999843622373868,-0.0326112307444,-0.12018359553519611,-0.6503503864620034,-0.13013604197859474,-0.9999843352146337,-0.030576922004663505,-0.12219006816274997,-0.6491737480926757,-0.13213738112781925,-0.9999842712870202,AGN,Non-PSR
42,4FGL J0010.8-2154 ,2.7174,-21.9004,60.28118,-79.400505,2.4946294,2.5173101,2.4632883,2.3399713,37.26,4.217368,-29.198137,-29.24631,-29.194088,-28.601421,-1.1135969,-2.8677003,bcu,PKS 0008-222                ,0.07867189902667657,-0.16304571230072462,-0.469478256948868,0.004416812464867085,0.30872520680937043,0.07835992607969162,-0.16274013893363073,-0.4697229614367589,0.004730731073496488,0.3084412155967071,0.07909675689570915,-0.16346184292320165,-0.4691449210990071,0.003989317773639575,0.3091119175831322,AGN,Non-PSR
43,4FGL J0011.4+0057 ,2.8551,0.9646,102.407234,-60.302692,2.3197815,2.2661607,2.0500722,4.373405,55.98,13.4172535,-28.53285,-28.471876,-28.458967,-28.16971,-0.0885999,0.42250362,fsrq,RX J0011.5+0058             ,-0.31816494319015026,-0.15831179210634902,0.020043190608197665,-0.5762485027226496,-0.8015372725677528,-0.31757816429766555,-0.15894806578114692,0.020695626775535686,-0.5766843366689199,-0.8013037587414483,-0.3154298711836547,-0.16127436731266045,0.023081978134844108,-0.5782756142359815,-0.8004476163937965,AGN,Non-PSR
44,4FGL J0011.8-3142 ,2.9547,-31.7154,2.5585456,-80.23526,1.9738964,1.8497955,1.5901136,3.028635,34.24,5.024043,-32.35,-32.165558,-32.213425,-28.760618,0.024007222,0.020920563,bcu,SUMSS J001141-314220        ,-0.6754598754215794,-0.07451317048926231,0.318469894208747,0.04311682147245468,-0.06754233946326085,-0.674859575469689,-0.07561016568450818,0.31946084169871064,0.042015658375179066,-0.06644414000844806,-0.6738529432146843,-0.07744554381791441,0.32111765290937816,0.040172577628360996,-0.06460585688988656,AGN,Non-PSR
45,4FGL J0012.0+7043 ,3.0032,70.7326,119.6611,8.111637,2.4747853,2.4736965,2.425988,2.5874522,-26.08,7.808201,-29.443188,-29.429733,-29.422384,-27.537376,-1.7995185,-1.039104,bcu,TXS 0008+704                ,-0.36954280893993513,-0.27358469811996894,-0.2267548821345871,-0.17776036129136025,-0.9840647420841957,-0.36952995750812406,-0.2735984166796827,-0.2267408549858925,-0.17777471961146435,-0.9840642716402179,-0.3689772167803282,-0.2741904440577034,-0.22613359852047402,-0.17839444706401653,-0.9840440237159274,AGN,Non-PSR
46,4FGL J0013.1-3955 ,3.2802,-39.9272,332.33987,-74.936165,2.0500717,1.9809018,1.7801696,2.4127507,-14.96,16.90583,-29.750904,-29.655115,-29.665304,-28.355093,0.37359744,0.64617777,bll,PKS 0010-401                ,0.1863067497744831,0.0641258135300117,-0.1431269010074313,0.24064865580932862,-0.9249669810776302,0.18696209625232502,0.06344955162256787,-0.14246169830612226,0.24000883411252527,-0.9248688481795265,0.1886281428545868,0.06172937266572908,-0.1407693924616047,0.2383806999602446,-0.9246186982876793,AGN,Non-PSR
47,4FGL J0013.6+4051 ,3.4014,40.8563,115.2578,-21.451033,2.21155,2.2122178,2.2472193,2.0312457,1.09,6.1323133,-30.723623,-30.728592,-30.739584,-28.497068,-4.3986125,-1.2825372,agn,4C +40.01                   ,-0.019187619124847757,-0.0421458512859527,-0.24563006235526,-0.5181808136336514,0.7428227559291474,-0.01919533413988073,-0.04213815460171722,-0.24563728874037874,-0.5181752013403956,0.7428193134471318,-0.01960309015637196,-0.04173096881870908,-0.24602053262424106,-0.5178767451331022,0.7426364191780449,AGN,Non-PSR
48,4FGL J0013.6-0424 ,3.4208,-4.4017,99.6602,-65.55318,2.3586702,2.350605,2.426014,1.8192208,50.01,5.0501785,-30.51793,-30.641905,-30.5352,-28.068157,0.05965488,-0.20302369,fsrq,PKS 0011-046                ,0.9868838712688747,-0.31981906296394375,-0.18571096387785352,0.18379030694431406,-0.9934608045549626,0.9868865326990216,-0.31991073148966,-0.1856123759921591,0.18369163621570403,-0.9934594735227648,0.9868610930751955,-0.3190348561124841,-0.18655404728472647,0.18463401146240613,-0.9934721790600671,AGN,Non-PSR
49,4FGL J0013.9-1854 ,3.4804,-18.9118,74.58781,-78.09192,1.9660697,1.8764379,1.6217029,0.95862496,-64.38,11.508996,-30.815104,-30.697031,-30.70407,-28.419012,0.20428017,0.5266789,bll,RBS 0030                    ,0.02916020015392353,0.13967932011500153,0.11291085107094899,-0.06961069822010549,0.030650688441213575,0.029964055912440012,0.13889037723147796,0.11370509417037555,-0.07041131007501457,0.03145444904272963,0.03184309256793186,0.1370453235848983,0.1155612070132368,-0.07228257741757665,0.033333329222575966,AGN,Non-PSR
50,4FGL J0014.1+1910 ,3.5368,19.1713,110.88994,-42.826824,2.2641912,2.071025,1.0306013,2.7918472,53.71,6.2304435,-29.91286,-29.556875,-29.569069,-28.464333,0.97828656,1.0203024,bll,MG3 J001356+1910            ,0.4237728114231575,-0.18861590837672715,-0.15531332622311034,-0.9999552177029042,-0.9945372676369966,0.42553503968726847,-0.19068851250495678,-0.15321454505690124,-0.9999554098439427,-0.9945137925848155,0.4301514341191585,-0.1961279254470028,-0.14769164670122858,-0.9999559109353076,-0.9944516112582295,AGN,Non-PSR
51,4FGL J0014.1-5022 ,3.5479,-50.3703,317.45294,-65.69481,1.9924736,1.867736,1.586722,0.52023256,-23.85,10.176719,-30.845985,-30.679789,-30.716553,-28.49857,0.5664728,0.6030148,bll,RBS 0032                    ,-0.28730861112753553,0.2507866484610469,-0.10442194896706922,0.1824281124172967,-0.9994523283213103,-0.28627206050702003,0.2497279626285981,-0.10330471184448412,0.18133603280586488,-0.9994510900998687,-0.28441937941586976,0.2478358581866006,-0.10130888144379413,0.1793847325504363,-0.9994488720957517,AGN,Non-PSR
52,4FGL J0014.2+0854 ,3.5695,8.9114,107.61855,-52.85195,2.4980073,2.5393646,2.5566397,2.3873146,-14.14,4.5348425,-28.968897,-29.06592,-28.996199,-28.095898,-0.53570735,-0.7138931,bll,MS 0011.7+0837              ,0.19026353322654482,-0.09327367242242887,-0.3406792822311945,-0.9999995158219971,0.9999996195452964,0.18970784260882548,-0.09270219927420144,-0.34118872044855353,-0.9999995152634654,0.9999996191064163,0.18947200369392783,-0.09245966362959948,-0.34140484350475236,-0.999999515026249,0.9999996189199939,AGN,Non-PSR
53,4FGL J0014.3-0500 ,3.5864,-5.012,99.509476,-66.18239,2.3452647,2.3298507,2.2236667,2.9925504,-17.89,10.860766,-29.714611,-29.690706,-29.682173,-27.861288,-1.079659,-0.35485,bcu,GALEXASC J001420.46-045929.1,-0.23171784256026315,-0.45234026110097203,0.14895523250253254,-0.15754852813851355,-0.9998427528662032,-0.23153502374135004,-0.4524938712825467,0.1491440670801341,-0.15773689588530856,-0.9998426921020482,-0.2303246931604863,-0.4535100137049376,0.1503938956209007,-0.15898335156494828,-0.9998422893836868,AGN,Non-PSR
54,4FGL J0014.7+5801 ,3.6867,58.0272,118.074745,-4.4981065,1.7403266,1.6241788,1.341104,2.559686,-51.92,9.260634,-33.259315,-32.990665,-33.069614,-28.190552,0.65301245,0.57284516,bll,1RXS J001442.2+580201       ,0.9982851657556622,-0.19513693255184822,0.587085266102628,0.21203809766152235,0.044845804295221815,0.9982878524586316,-0.1958916147196689,0.5875992714455239,0.21128854387470955,0.04562887444982462,0.9982925191185564,-0.1972046936222009,0.5884928067406032,0.2099833346840473,0.046991766748725516,AGN,Non-PSR
55,4FGL J0014.8+6118 ,3.7212,61.3037,118.5573,-1.257189,2.0077274,1.658999,1.0941685,1.2648705,-89.36,14.048099,-30.551252,-30.309826,-30.351723,-27.827377,1.2508943,1.3067646,bcu,4C +60.01                   ,0.022557215020523592,0.29230034733225746,0.20469525333866248,0.12810051777092682,-0.4988610412204333,0.02540224552222107,0.28969472425002757,0.20742108021097375,0.12529950318833522,-0.496719722627951,0.027530253450358335,0.28774274467501226,0.20945802349677242,0.12320291912479478,-0.4951139780775242,AGN,Non-PSR
56,4FGL J0014.9+3212 ,3.7268,32.2162,114.00973,-30.021877,2.676878,2.4288247,1.708169,1.5681336,54.81,9.800221,-26.126324,-25.854626,-25.895721,-28.238846,1.1251767,1.0987945,bcu,3C 6                        ,-0.002367391199319374,-0.527091336315544,-0.6451095632065891,-0.9995259811653352,0.8233135841839787,0.0011517277671273575,-0.5296280734968942,-0.6430502788661637,-0.9995293049427395,0.824444010502808,0.008524801522102183,-0.5349123598178512,-0.6387054554473356,-0.9995361935458706,0.8267913075067413,AGN,Non-PSR
57,4FGL J0015.2+3537 ,3.8247,35.6172,114.71823,-26.677507,2.0663972,2.114525,2.0753982,1.6802241,-81.91,5.399805,-32.261894,-32.381695,-32.26995,-28.604574,-0.24788737,-3.103532,bll,RX J0015.4+3536             ,-0.3722202051001208,-0.2418398100742754,0.027594547561222108,0.27926158119263966,-0.228967746652288,-0.37265431755060896,-0.24136520395770067,0.027090863269576687,0.27972626092166863,-0.22944529601521466,-0.3723000288304822,-0.2417525465719758,0.027501901652043286,0.27934707709569523,-0.2290556131528488,AGN,Non-PSR
58,4FGL J0015.6+5551 ,3.9071,55.8636,117.8881,-6.6570644,1.9079775,1.9389119,1.9070624,2.183539,79.63,10.681839,-32.143147,-32.203575,-32.142086,-28.151628,-0.5744396,-3.9610949,bll,GB6 J0015+5551              ,-0.07780547433850458,-0.13220516307175573,0.02336048557878985,0.12131051835955396,0.3284926653556124,-0.0780820077161089,-0.13193178174571285,0.02308236174905173,0.12158466470476563,0.32824442707199486,-0.07779739519876122,-0.13221311985073164,0.02336855950114423,0.12130253523202175,0.328499912434589,AGN,Non-PSR
59,4FGL J0015.9+2440 ,3.9917,24.6805,112.76397,-37.48992,2.1628017,2.2232592,2.1111338,2.530567,-5.32,8.170248,-30.819382,-30.899614,-30.807983,-28.451738,-0.12797326,-1.5813891,bcu,GB6 J0016+2440              ,-0.4901291242860367,-0.3803301284430578,0.36595815331371784,-0.4911039886821513,0.4367473837441813,-0.4906501741639819,-0.3797431634225977,0.3653638420474507,-0.4905832528233706,0.4361920379256177,-0.48970209498883494,-0.38081067597595714,0.3664447121429521,-0.4915302549682545,0.4372019752187004,AGN,Non-PSR
60,4FGL J0016.2-0016 ,4.061,-0.2806,104.012276,-61.85269,2.726546,2.5850232,2.1430345,4.239846,26.0,20.640505,-24.974777,-24.813198,-24.841387,-28.021782,1.3886119,1.4152844,fsrq,S3 0013-00                  ,-0.2834043226541847,-0.3703366647745946,-0.999999832409212,0.9999976201376387,-0.9976844119718572,-0.28145878821101783,-0.3721594090432939,-0.9999998316991036,0.9999976100536279,-0.9976746117021554,-0.2762727374659359,-0.37699378762550667,-0.9999998297955646,0.9999975830226315,-0.9976483418497727,AGN,Non-PSR
61,4FGL J0016.5+1702 ,4.1396,17.0389,111.096794,-45.029816,2.6308897,2.3538966,1.4538977,2.049779,-77.57,5.7312074,-27.629795,-27.279596,-27.340286,-28.242397,0.9479585,0.95546365,fsrq,GB6 J0015+1700              ,-0.16364276819003776,-0.2367942490065917,-0.7477324605102336,-0.9999958224474392,0.9999985756740654,-0.15993853356711715,-0.24038151995129395,-0.7460506121056626,-0.9999958541078505,0.9999985864685966,-0.15225781499818195,-0.24778503246367187,-0.7425392719927117,-0.9999959188745695,0.9999986085506352,AGN,Non-PSR
62,4FGL J0017.0-0649 ,4.2635,-6.8317,99.46171,-68.12262,2.3924778,2.370499,2.300876,3.1644976,-63.68,10.720092,-28.399952,-28.350761,-28.367355,-28.266998,-0.4145325,-0.37679356,bcu,PMN J0017-0650              ,0.005892123490158022,-0.294989869303556,-0.11220968582622219,-0.3760664115164531,0.04602344183356194,0.006175240159865777,-0.29524833111035403,-0.11193008684914714,-0.37630946869911086,0.04630596250397089,0.007046823802673883,-0.2960438049268681,-0.11106925966518981,-0.3770574426884868,0.047175718512961866,AGN,Non-PSR
64,4FGL J0017.5-0514 ,4.3949,-5.2347,101.209854,-66.667816,2.5345943,2.5544698,2.2853482,5.415197,25.07,23.148046,-26.806183,-26.681623,-26.707813,-27.74949,1.1375488,0.9835387,FSRQ,PMN J0017-0512              ,-0.18390144855631016,-0.3377411729744205,-0.48810621569092705,-0.028835949092322972,-0.9995117502385602,-0.18417280162786967,-0.3374923632761273,-0.48832009477838534,-0.028555341090389895,-0.9995120243465438,-0.18074494101467714,-0.3406306466528492,-0.4856150142194623,-0.032098018309070254,-0.9995085522449028,AGN,Non-PSR
65,4FGL J0017.8+1455 ,4.4711,14.9228,110.96526,-47.16783,2.1791823,2.0409412,1.1713345,2.177436,67.69,7.4618998,-30.067455,-29.8638,-29.821278,-28.41377,0.48032528,0.44614825,bll,GB6 J0017+1450              ,-0.04951618765565265,-0.010255676444695876,0.006077543918697648,-0.2721586415848459,-0.2526619554124448,-0.048048682071557484,-0.0117265049186196,0.007548448280655708,-0.2735201202316666,-0.25128436159190054,-0.04285829288192424,-0.016926578912860965,0.01274906853915696,-0.2783253185941863,-0.24640522734683093,AGN,Non-PSR
66,4FGL J0018.4+2946 ,4.6151,29.7792,114.44117,-32.54827,1.7145041,1.5531559,1.331669,1.688573,8.53,12.004145,-32.156555,-31.922173,-31.993502,-28.246298,0.68938535,0.7083759,bll,RBS 0042                    ,-0.5884590916269721,0.5859758873332078,0.26195478592156435,-0.0941219882920712,0.48925349548756997,-0.5877947847139748,0.5853086148369407,0.262900396733929,-0.09512842199943337,0.49002559484327635,-0.5871521090215652,0.5846630930751702,0.26381371962104716,-0.09610087374712345,0.49077095805028526,AGN,Non-PSR
67,4FGL J0019.2-5640 ,4.8106,-56.6826,311.75082,-59.890987,2.2656467,2.2494297,2.127272,3.1328661,-73.07,8.953907,-29.809011,-29.776466,-29.765383,-28.667002,-0.9835019,-0.33931735,bcu,PMN J0019-5641              ,0.12328366387473419,-0.20581684922045637,-0.0172874277009475,-0.1465310054160833,-0.999689285625355,0.12347348515638296,-0.20600141123890564,-0.017094741196723825,-0.14671958262479573,-0.9996891658635232,0.12483345710159735,-0.20732372515375483,-0.01571384493095117,-0.14807086096217387,-0.9996883060964599,AGN,Non-PSR
68,4FGL J0019.3-8152 ,4.8327,-81.8798,304.31436,-35.16209,2.1021957,2.0818393,1.9339173,2.668644,-62.02,15.827942,-29.888021,-29.86143,-29.833364,-28.22034,-0.89554703,0.31898946,bll,PMN J0019-8152              ,-0.0671878220655901,-0.047673984848063296,0.0018510639729535968,0.14312782012239375,-0.637275462598616,-0.0669752833073891,-0.04788698094696748,0.00206452465647734,0.1429187319381288,-0.6371486686316756,-0.06553949736340021,-0.049325646206843154,0.003506592214078269,0.14150577566497718,-0.6362912076503957,AGN,Non-PSR
69,4FGL J0019.6+7327 ,4.9031,73.456,120.63282,10.72648,2.5941908,2.5854518,2.319292,5.6637955,-17.47,21.933533,-27.17288,-27.075502,-27.079947,-27.262587,0.94101906,1.0927608,fsrq,S5 0016+73                  ,-0.1282375314562342,-0.3530060218855917,-0.2797635853302374,-0.8515839777490135,-0.9981701664364383,-0.12811320119920805,-0.3531166621409292,-0.2796470851340688,-0.8516187060682456,-0.9981697041735456,-0.12459643012637754,-0.3562409011097032,-0.27634945716423265,-0.8525976156621679,-0.9981565871292531,AGN,Non-PSR
70,4FGL J0019.6+2022 ,4.907,20.3755,112.90082,-41.875835,2.152031,2.12498,1.6649582,2.4237118,-57.59,9.600923,-30.020697,-29.833576,-29.844793,-28.425474,0.6004252,0.48468834,bll,PKS 0017+200                ,0.997991536481174,-0.06341356877022429,-0.18394127466905968,-0.46505164313271535,0.007182776640892947,0.9979927179755304,-0.06370691459429435,-0.18365669913150978,-0.46528241909754003,0.007477252388047471,0.9980087394467912,-0.06770043315461143,-0.17977829146954208,-0.4684191127621169,0.01148776144872782,AGN,Non-PSR
71,4FGL J0021.0+0322 ,5.2565,3.3783,108.237045,-58.623074,1.8668073,1.7216243,1.4211702,2.779715,-29.68,7.1000338,-32.204453,-32.016968,-32.048428,-28.471945,0.23193383,0.35463887,bcu,2MASS J00205023+0323578     ,0.02495167111229545,-0.1424711651084191,0.24144132933662588,0.1271817870278765,-0.18664295052298874,0.026084710256755225,-0.14358176989710159,0.242508735093053,0.12606617439107645,-0.18554842628565826,0.0277925225152075,-0.14525517804737398,0.244116597119195,0.12438393538304486,-0.18389768011062682,AGN,Non-PSR
72,4FGL J0021.5-2552 ,5.3912,-25.8681,41.9261,-83.19968,2.09977,2.0663612,1.9879282,3.1927593,-31.59,21.203888,-28.684244,-28.627968,-28.643887,-28.234165,0.12502082,0.30163637,bll,CRATES J002132.55-255049.3  ,0.14490325736102153,-0.0007137083424142648,-0.0014488527123523525,-0.32545716593459356,0.188012020173282,0.14524368928358233,-0.0010614764153854199,-0.0011010849307154652,-0.3257680327384965,0.18834748476669874,0.14600530289104627,-0.0018395737903235047,-0.0003229740550322538,-0.3264633766212428,0.1890978418138063,AGN,Non-PSR
73,4FGL J0021.6-0855 ,5.4115,-8.9174,100.40253,-70.47483,2.3502548,2.1161711,1.4315037,2.5004947,85.84,4.7426553,-29.601837,-29.394547,-29.40976,-28.503407,0.38937074,0.52995586,bll,NVSS J002142-090044         ,-0.1478485499598898,0.07452476558256106,-0.4479304791539642,-0.9988091870409348,-0.8946035476871863,-0.145173763461826,0.07180591891622,-0.4457427475466331,-0.9988156755681374,-0.8940563796589982,-0.14008697374519943,0.06663838094289957,-0.441572409284544,-0.9988279036231256,-0.8930096175364893,AGN,Non-PSR
74,4FGL J0021.9-5140 ,5.4985,-51.6728,313.70114,-64.835396,2.042762,2.0047066,1.929382,2.936474,52.51,22.871876,-29.131006,-29.075739,-29.090284,-28.270218,0.058035806,0.2864074,bll,1RXS J002159.2-514028       ,-0.16515713758510195,0.1405568856337387,-0.11575847355188719,0.14890530878207592,-0.1183285164716418,-0.16479102256501507,0.14018791713522993,-0.11538710455114905,0.14853727954863724,-0.11795739673109974,-0.1641030640023083,0.13949468222000802,-0.11468935473245757,0.14784565758696816,-0.11726006521444003,AGN,Non-PSR
75,4FGL J0022.0+0006 ,5.5154,0.1134,107.20704,-61.85817,1.4715182,1.5059911,1.540326,2.194507,25.86,7.358484,-34.75959,-34.948933,-34.804276,-28.322794,-0.026005337,-1.3988343,bll,RX J0022.0+0006             ,0.9982130223390593,-0.1281084079415245,-0.4899449904180593,0.5358611267916406,0.7380408298216459,0.9982124205086503,-0.12794264297347996,-0.4900730160588148,0.5359812063893364,0.7379641190913582,0.9982117798023391,-0.12776619277085238,-0.49020932732535044,0.5361090716555096,0.7378824106662435,AGN,Non-PSR
77,4FGL J0022.1-1854 ,5.5353,-18.9068,82.08266,-79.37435,1.9354254,1.8248175,1.6610537,1.1199081,27.3,25.478495,-29.16551,-29.024649,-29.064919,-27.94231,0.97587365,1.0315135,bll,1RXS J002209.2-185333       ,-0.052325648223157474,0.27746571101996115,0.10601082911893166,-0.3893616189060795,0.37435363492884033,-0.051376860829171075,0.2765873822122659,0.10695133586864315,-0.39016839999155145,0.3751713765426602,-0.05017972873755439,0.27547863248067744,0.10813767060480864,-0.3911854364789617,0.37620217333593653,AGN,Non-PSR
78,4FGL J0022.5+0608 ,5.6376,6.1343,110.012115,-56.01111,2.1697786,2.1405156,2.0600846,3.8917105,-38.45,41.94831,-27.085243,-27.040676,-27.048397,-27.762487,0.4778088,0.80417174,bll,PKS 0019+058                ,-0.05583921199766538,-0.05521901131503745,-0.10301357114720887,-0.17325306557847459,-0.34011588810890214,-0.05551747597602363,-0.05554075902722843,-0.10269423706881622,-0.17356608965729078,-0.3398304685567675,-0.054670850999863775,-0.056387279355222114,-0.10185394925822026,-0.17438959391720238,-0.339079115265088,AGN,Non-PSR
79,4FGL J0023.4+0920 ,5.8513,9.3475,111.42019,-52.896538,2.2529113,1.8338984,0.91020215,1.9617664,-49.03,22.644386,-27.300358,-26.980556,-27.027203,-28.038671,1.9291704,1.9473004,PSR,PSR J0023+0923              ,0.3908386870059085,0.08325173624579622,-0.3901340741906947,-0.5394070724926892,-0.9906821820039373,0.39439948622789556,0.07906973199824505,-0.38655923374394546,-0.5423851435507802,-0.9906037704417952,0.39728411179785483,0.0756695933892766,-0.38364593589922913,-0.5447949919586322,-0.9905395736689472,Non-AGN,PSR
81,4FGL J0023.7-6820 ,5.9347,-68.3381,306.7893,-48.58217,2.765263,2.7319782,2.5146673,3.396889,-86.15,12.622714,-26.330927,-26.200241,-26.24904,-28.41418,0.65323704,0.47526997,bcu,PKS 0021-686                ,-0.41515210841815864,-0.4637119473272429,-0.2545014551960295,-0.9998321512445127,0.49623943402159554,-0.4147225757788108,-0.46411912127549493,-0.25401613390869154,-0.9998323253240524,0.4966304158445727,-0.4120733301750072,-0.4666224437698301,-0.2510245415395409,-0.9998333933755331,0.4990338109800109,AGN,Non-PSR
82,4FGL J0023.7+4457 ,5.9477,44.951,117.80447,-17.645323,2.4419997,2.3874292,2.2051697,3.4078543,-58.78,13.386444,-27.796238,-27.683058,-27.721104,-28.245483,0.6455876,0.5427057,fsrq,B3 0020+446                 ,-0.11957940662441383,-0.21313772185222826,-0.420213904345115,-0.3900296150863965,-0.020242955362982873,-0.11887243727963423,-0.2138222514884396,-0.4196231347551215,-0.39063754336725187,-0.019526058579623234,-0.11668015389001898,-0.21594266994276196,-0.4177898182537602,-0.39251972919936456,-0.017303751715705255,AGN,Non-PSR
83,4FGL J0023.9+1603 ,5.9819,16.0639,113.34497,-46.295124,2.0656276,1.8498455,1.1620641,2.0300322,-84.04,8.42375,-30.487331,-30.212185,-30.237268,-28.38689,0.8829306,0.9430836,bll,87GB 002122.5+154553        ,0.2894363187225111,0.18973441631805574,0.03330177483418562,-0.2788505565021945,-0.9999392264246424,0.29127394767594617,0.1877990720328543,0.035306273360618826,-0.28070026960355243,-0.999938982024606,0.2944376961629384,0.1844584116495694,0.038762046269815637,-0.28388503546072463,-0.9999385582582645,AGN,Non-PSR
