,Source_Name,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,AGNness,PSRness
4916,4FGL J2310.0-0555,0.025100801,0.022448875,-38.81,989,,22.14494,1225.1401,1.0758044e-09,8.048836e-11,5.646161e-12,4.736668e-13,PLSuperExpCutoff,6.033595e-13,4.221651e-14,2.1437182,0.050453167,9.496231e-13,7.8164756e-14,1.7412169,0.13605961,0.6003835,7.781049,9.00477e-13,7.3088494e-14,0.4017053,0.33669737,0.016620992,0.0033078615,0.6666667,7.7717667,616.46826,11.976834,0.18629695,0.1020138,PSR,0,9.458120918404145e-12,1.6562705651423926e-09,9.404977907578882e-10,1.4529188963052775e-10,3.047622917917714e-12,1.1468672792859774e-14,Non-AGN,PSR
4917,4FGL J2311.0+0205,0.021153746,0.01942691,83.4,189,,20.151861,1159.7067,7.975463e-10,6.349172e-11,9.122446e-12,6.5528263e-13,PowerLaw,6.9228103e-13,4.887124e-14,2.1975546,0.05513008,7.6203475e-13,6.389014e-14,2.134709,0.074700594,0.073279224,1.8760619,7.3981267e-13,5.854305e-14,2.0029304,0.12630668,0.0014730709,0.0009345219,0.6666667,1.9574083,956.513,89.73258,0.7608822,0.21765842,bll,0,1.2599940646396135e-08,2.548975475136217e-09,7.281898417588195e-10,1.2863290987930043e-10,4.7326378926904056e-11,2.4959367655509758e-17,AGN,Non-PSR
4918,4FGL J2311.0+3425,0.009250909,0.0090042185,-11.48,508,,82.47029,499.9859,4.485176e-09,1.208145e-10,4.9153667e-11,1.1367165e-12,LogParabola,3.0138857e-11,5.958638e-13,2.3466845,0.015756765,3.323382e-11,7.571703e-13,2.234502,0.024295295,0.101085514,7.95386,3.190815e-11,6.886434e-13,2.082464,0.040165182,0.0033627325,0.0005036543,0.6666667,7.7974267,6530.1016,1853.3151,0.8391932,0.22507711,FSRQ,0,7.96683536918863e-08,1.9308922460936628e-08,3.661349889938492e-09,7.349386099697597e-10,5.756806836787476e-11,7.866590191751843e-12,AGN,Non-PSR
4925,4FGL J2314.0+1445,0.014616437,0.013568,-26.34,817,,18.460043,3319.5562,6.249715e-10,5.957464e-11,7.264164e-12,7.1190585e-13,PowerLaw,5.853559e-14,5.5468215e-15,1.892886,0.066932075,6.332655e-14,7.153689e-15,1.8487762,0.08675206,0.0442846,1.2097104,6.230193e-14,6.449555e-15,1.7476969,0.1295676,0.00046286423,0.00037268488,0.6666667,1.5010129,473.98947,11.99055,0.20753925,0.15257986,bll,0,5.619861909167412e-09,1.2165272122999227e-09,4.1093012326243183e-10,1.5623193017066939e-10,5.994494484129476e-11,2.49365996601858e-11,AGN,Non-PSR
4926,4FGL J2315.6-5018,0.026272582,0.024545746,13.32,299,,13.593739,1099.6581,3.8648557e-10,4.329652e-11,5.0320156e-12,5.064523e-13,PowerLaw,4.2724247e-13,4.1101203e-14,2.384639,0.09280374,4.0807342e-13,4.770083e-14,2.4324439,0.10141391,-0.03674643,0.6596659,4.2802952e-13,4.3420996e-14,2.3757017,0.14601792,6.3329535e-05,0.00076855236,0.6666667,0.07591267,734.8661,25.431484,0.4295234,0.15694489,bll,0,4.064281711180229e-08,1.603523536175544e-09,3.0479507806546735e-10,9.937534128923176e-11,1.4693846454253562e-13,3.4220627633668732e-12,AGN,Non-PSR
4932,4FGL J2317.4-4533,0.020413674,0.01856349,-55.67,827,,17.83038,1921.2373,5.147712e-10,4.611984e-11,5.7217594e-12,5.082795e-13,PowerLaw,1.4398794e-13,1.26647875e-14,2.082045,0.07158614,1.6832503e-13,1.7368777e-14,1.9408916,0.10864682,0.1419922,2.5079656,1.6486702e-13,1.651625e-14,1.59627,0.21385035,0.0027173522,0.0012419301,0.6666667,2.883881,623.29346,24.423143,0.41403535,0.15480593,bll,0,1.3832712753014675e-10,1.1730153515188135e-09,3.619040622737657e-10,1.4842560513983472e-10,2.753685647560733e-11,2.874824076709581e-12,AGN,Non-PSR
4936,4FGL J2319.1-4207,0.01874851,0.017453382,28.47,300,,10.5179405,2283.205,2.7181699e-10,3.8124035e-11,3.0201635e-12,4.2492174e-13,PowerLaw,5.2936717e-14,7.407436e-15,2.0482395,0.109146014,4.9351324e-14,8.358829e-15,2.0942307,0.11235543,-0.037085067,0.7133872,5.1386866e-14,7.435354e-15,2.1213841,0.13248812,-0.00023123388,0.00023743392,0.6666667,0.7632129,308.2514,3.8117528,0.0,9.999999,bll,0,1.4225946642909548e-08,5.416588289008928e-10,1.968314539135818e-10,4.944030254638854e-11,1.600681913405122e-11,6.063081460505604e-12,AGN,Non-PSR
4938,4FGL J2319.7+1609,0.038792145,0.03182313,39.33,891,,4.947952,5291.1006,1.208971e-10,3.484241e-11,1.5153904e-12,4.2362804e-13,PowerLaw,4.9889466e-15,1.3678996e-15,1.7829945,0.17174824,7.852822e-15,2.600967e-15,1.2645556,0.39163983,0.452047,2.0922585,7.444538e-15,2.2112606e-15,0.35875845,0.49616084,0.0042743166,0.0015002252,0.6666667,2.095519,83.21519,5.6028595,0.0,10.0,bll,0,1.2149025709062844e-11,3.4730793241344315e-10,2.8380109026726608e-11,5.3816805178907856e-11,1.8694684689180008e-11,2.46441051159757e-14,AGN,Non-PSR
4940,4FGL J2321.0-6308,0.027444365,0.026025891,47.07,852,,5.925066,4246.3726,1.0639579e-10,2.7199852e-11,1.2293257e-12,3.0344913e-13,PowerLaw,6.2231155e-15,1.5338116e-15,1.9044747,0.16467783,7.304841e-15,2.1908859e-15,1.8242515,0.21989797,0.08800661,0.7819465,6.4122664e-15,1.712618e-15,1.8532816,0.26464546,0.00013319346,0.0005594982,0.6666667,0.23798004,109.85645,6.7068424,0.0,10.0,bll,0,6.140957076183895e-09,8.276581503485758e-11,8.097131992679252e-11,3.0873460038494116e-11,8.290158490242838e-12,2.5657241088661298e-12,AGN,Non-PSR
4944,4FGL J2321.9+3204,0.0102993455,0.010237673,84.6,519,,60.61446,887.3084,3.7339114e-09,1.1840531e-10,3.2638458e-11,1.2482609e-12,LogParabola,5.623255e-12,1.51553e-13,2.226714,0.020961126,6.402578e-12,1.9702858e-13,2.116203,0.034418333,0.13381259,8.113755,6.221657e-12,1.8712888e-13,1.8254694,0.064220265,0.003991131,0.0006365291,0.6666667,8.251954,4009.1108,872.41864,0.8273971,0.22287984,fsrq,0,3.635376089050624e-08,1.1210697259400604e-08,2.962062373157437e-09,7.413555880297906e-10,6.824928816540066e-11,1.7930475897445786e-12,AGN,Non-PSR
4945,4FGL J2321.9+2734,0.02189382,0.02164713,-37.19,436,,16.950363,1562.653,6.3624234e-10,5.678984e-11,7.17247e-12,6.1430624e-13,PowerLaw,2.824627e-13,2.4136375e-14,2.1579258,0.06551236,3.0838626e-13,3.042307e-14,2.1022022,0.08768008,0.06490701,1.5982758,3.0367955e-13,2.858236e-14,1.9368259,0.14731622,0.0013399576,0.00086022605,0.6666667,1.9670782,785.0326,6.9759464,0.0,10.0,fsrq,0,1.9195998957055593e-11,2.068281768075053e-09,4.328066516290363e-10,1.6195651764139285e-10,2.2809719391059247e-11,6.413403228627823e-12,AGN,Non-PSR
4947,4FGL J2322.1+4440,0.05846575,0.046377894,69.8,934,,5.1914105,1431.2172,2.076757e-10,4.2460875e-11,2.570828e-12,5.277267e-13,PowerLaw,1.1985283e-13,2.3709154e-14,2.3263526,0.13483423,1.5720917e-13,3.4009914e-14,2.1441526,0.27340877,0.25689155,2.0764003,1.5576608e-13,3.399119e-14,1.327046,0.63810736,0.008012742,0.005034606,0.6666667,2.2624934,348.3698,6.759259,0.0,10.0,fsrq,0,6.936137220137084e-10,8.91562934590695e-10,1.73185146778998e-10,5.310481221432184e-11,1.830261745112971e-13,3.6323546811166656e-16,AGN,Non-PSR
4949,4FGL J2322.7+3436,0.022325529,0.020166982,43.0,519,,12.591534,3304.6973,4.0426007e-10,4.9840982e-11,4.5550703e-12,5.5494585e-13,PowerLaw,3.7664834e-14,4.578197e-15,1.9673349,0.09619951,3.3186046e-14,4.7099098e-15,2.025977,0.075390786,-0.05829617,1.7062881,3.652161e-14,4.592632e-15,2.0440326,0.11507439,-0.00019026903,0.00018218198,0.6666667,0.815044,386.12393,12.832322,0.27298316,0.19661771,bll,0,2.2735797244877176e-08,1.1697000035226779e-09,2.2985015279974874e-10,6.764262761027595e-11,3.614126706241727e-11,2.34220594308443e-11,AGN,Non-PSR
4950,4FGL J2322.8-4916,0.013753018,0.013259637,27.93,299,,21.472132,2853.9717,6.5974437e-10,6.2048644e-11,6.2030606e-12,7.5115435e-13,LogParabola,7.901061e-14,7.1357e-15,1.8447604,0.06282027,9.3309224e-14,9.740303e-15,1.5979569,0.1130819,0.16208765,3.326779,8.66299e-14,8.610666e-15,1.4569795,0.17362358,0.001291895,0.0006165552,0.6666667,2.9759152,331.10938,24.766706,0.37187025,0.14738666,bll,0,2.884821071261201e-12,5.8001153879772e-10,4.141634257770477e-10,2.0038476433725805e-10,4.818877241685726e-11,2.377588230462191e-11,AGN,Non-PSR
4953,4FGL J2323.5-0317,0.009990983,0.009620946,68.37,989,,76.03626,586.96844,4.572586e-09,1.317983e-10,4.4610073e-11,1.2259152e-12,LogParabola,1.8320128e-11,4.0321834e-13,2.2509482,0.017172256,2.0328595e-11,5.1556947e-13,2.136461,0.026496828,0.10301866,7.9836855,1.9536326e-11,4.7133277e-13,1.9702421,0.043949086,0.003183422,0.00049208204,0.6666667,8.024947,5054.5117,767.33124,0.6001492,0.16190301,fsrq,0,7.258024226075577e-08,1.6625428145289334e-08,3.5439826628902438e-09,8.229495418454746e-10,8.286947517088805e-11,8.518024827153248e-12,AGN,Non-PSR
4954,4FGL J2323.6-0617,0.05192844,0.048351422,-46.65,989,,7.9481854,1316.557,2.5181515e-10,4.1508703e-11,3.0476164e-12,4.768544e-13,PowerLaw,1.7398054e-13,2.6796682e-14,2.296315,0.12147674,2.0739886e-13,3.744405e-14,2.1390877,0.21587478,0.18313405,1.6939292,2.0465444e-13,3.5937467e-14,1.6310374,0.43649215,0.005283236,0.0034761769,0.6666667,1.9796841,358.66415,28.804964,0.8923893,0.29345357,fsrq,0,2.221763745202665e-11,9.926672817073268e-10,2.1051828336116074e-10,5.656976276302572e-11,4.2067573383097745e-12,7.968623387554809e-15,AGN,Non-PSR
4955,4FGL J2323.8+4210,0.009065892,0.008942545,-24.92,934,,41.2097,2471.7563,1.826516e-09,8.1262254e-11,2.1203914e-11,1.0373193e-12,PowerLaw,2.990556e-13,1.3244867e-14,1.8952142,0.031510502,3.2432382e-13,1.7010471e-14,1.8452426,0.041737463,0.047895316,2.48934,3.2048694e-13,1.56048e-14,1.720415,0.06494477,0.00067788915,0.00023831683,0.6666667,3.2877023,1609.4661,39.61532,0.25744483,0.084034495,bll,0,1.646117908649103e-08,3.717833152450112e-09,1.017680939519039e-09,5.088171550760023e-10,1.9199176970463583e-10,6.215029879630407e-11,AGN,Non-PSR
4958,4FGL J2324.7-4041,0.010176,0.009744291,-24.67,300,,30.800884,3032.8284,1.0444077e-09,7.489338e-11,1.1638111e-11,1.0185183e-12,LogParabola,1.1389299e-13,7.8003095e-15,1.7773997,0.04717613,1.2719383e-13,9.933024e-15,1.576972,0.09144156,0.10631044,3.0742638,1.2189896e-13,9.144887e-15,1.4344964,0.122522734,0.0009697912,0.00035326547,0.6666667,3.5537395,532.6579,49.443077,0.46678922,0.1454098,bll,0,6.112381711886883e-09,1.2914883606995886e-09,5.186304163906641e-10,3.066383813532525e-10,1.2379523794958658e-10,5.691082327619057e-11,AGN,Non-PSR
4959,4FGL J2324.7+0801,0.022942256,0.021770474,89.35,718,,17.27651,1548.1315,6.7832917e-10,6.033835e-11,7.801309e-12,6.655184e-13,PowerLaw,3.1351609e-13,2.6669061e-14,2.2098117,0.07013962,3.4311928e-13,3.489409e-14,2.1523871,0.094161205,0.07564624,1.490029,3.3404345e-13,3.1710786e-14,2.0089068,0.16377702,0.0013174083,0.0010366024,0.6666667,1.5868739,813.3699,20.21562,0.35816795,0.14392371,bll,0,2.9974251969377974e-09,2.1361414859200067e-09,4.935729602806305e-10,1.675171668047426e-10,2.6696991839436635e-11,7.202680726153821e-12,AGN,Non-PSR
4961,4FGL J2325.2+3957,0.01196451,0.01128611,69.31,934,,34.831444,1227.7589,1.7309254e-09,8.697433e-11,1.4268579e-11,9.193772e-13,LogParabola,1.1217467e-12,5.2041667e-14,2.0864587,0.034206375,1.2730283e-12,6.790587e-14,1.9570563,0.05510308,0.11330469,4.7167664,1.2152517e-12,6.2009066e-14,1.7670513,0.08914823,0.002145307,0.00060058385,0.6666667,4.8025064,1525.9316,62.24184,0.373245,0.11193178,bll,0,4.471287489565823e-12,4.275049647617379e-09,1.137112404236973e-09,3.8277320202340093e-10,9.181423676896117e-11,6.4097052318579095e-12,AGN,Non-PSR
4962,4FGL J2325.4-4800,0.014493091,0.0125195645,-23.6,299,,29.471794,1878.3995,1.0408574e-09,6.224695e-11,1.16185984e-11,6.813774e-13,PowerLaw,3.078144e-13,1.8027e-14,2.117097,0.05121564,3.1573287e-13,2.1479504e-14,2.0921462,0.06533687,0.021136716,0.6901729,3.1813183e-13,1.9917533e-14,2.003085,0.09642023,0.00054666295,0.00041815,0.6666667,1.5108422,1238.7277,44.855175,0.39729887,0.1252104,bll,0,3.020113226170906e-08,3.000014903165038e-09,7.307652261090425e-10,2.313141345133829e-10,6.046532025072437e-11,2.0767177907887735e-11,AGN,Non-PSR
4963,4FGL J2325.4-3559,0.01603491,0.015541527,-51.78,707,,45.946255,617.9112,1.7775312e-09,8.260625e-11,1.5911423e-11,7.3424117e-13,LogParabola,6.5029804e-12,2.2399312e-13,2.2927773,0.027899388,7.605767e-12,3.0835054e-13,2.08582,0.048544772,0.19266313,7.3121295,7.308998e-12,2.850558e-13,1.7131811,0.098675035,0.007008705,0.0012061872,0.6666667,7.716475,2313.4863,82.88252,0.3252162,0.094777055,fsrq,0,3.07221803552693e-08,6.480658676366602e-09,1.5320046342637283e-09,2.538833032694754e-10,9.144633834889948e-12,1.142324938051384e-15,AGN,Non-PSR
4964,4FGL J2325.6+1644,0.03589353,0.03028131,-15.95,891,,7.790304,2995.8618,2.2484467e-10,4.0851784e-11,2.5391275e-12,4.6507687e-13,PowerLaw,2.542971e-14,4.606834e-15,1.960217,0.12744139,2.9325893e-14,6.4350317e-15,1.8913045,0.17836198,0.103885405,1.1246681,2.889344e-14,6.022557e-15,1.5977229,0.35449335,0.0016134979,0.0015043024,0.6666667,1.2332059,196.89606,15.501444,0.64064866,0.30970812,bll,0,1.1841645116458365e-14,3.5469077674932237e-10,1.7257861806285746e-10,5.0076890550920794e-11,2.6861304847081158e-11,6.599034109920057e-16,AGN,Non-PSR
4969,4FGL J2326.9-0201,0.044096004,0.033796657,-85.1,457,,6.7404165,1210.6259,2.3387225e-10,4.3341216e-11,3.230926e-12,6.1422547e-13,PowerLaw,2.1181875e-13,3.6319096e-14,2.4435143,0.1422322,1.9944818e-13,3.983103e-14,2.4468307,0.12347538,-0.034733124,0.5701136,2.0726769e-13,3.6156137e-14,2.4940376,0.1521878,-0.0003467713,0.00043435677,0.6666667,0.5808861,412.1036,6.0069222,0.0,10.0,rdg,0,4.495042879582023e-11,1.11470732644392e-09,1.815990829934222e-10,1.8282991440243812e-11,1.511602995551975e-11,3.660561870982848e-12,AGN,Non-PSR
4974,4FGL J2327.5+0939,0.03009629,0.02553251,-14.41,718,,31.70151,451.54495,1.0787156e-09,7.0680996e-11,2.1229747e-11,9.56786e-13,LogParabola,1.6589476e-11,6.6390014e-13,2.702655,0.033554155,1.8247903e-11,8.591937e-13,2.6708565,0.042630367,0.09220319,3.364816,1.7993742e-11,8.197173e-13,2.42845,0.09011682,0.005026811,0.0016020049,0.6666667,3.6373048,3117.793,311.9642,0.73253185,0.20030181,fsrq,0,4.199170788865558e-08,8.268622231355494e-09,9.800837919016203e-10,1.0419314022680481e-10,8.053936857710386e-12,7.684236310678914e-16,AGN,Non-PSR
4975,4FGL J2328.3-4036,0.013753018,0.013691345,18.14,300,,42.53699,753.20294,2.0739235e-09,9.049028e-11,2.2686495e-11,1.0983318e-12,LogParabola,5.352134e-12,1.8963081e-13,2.3605242,0.027131662,5.8941138e-12,2.3934552e-13,2.3050675,0.0401847,0.08875665,4.547592,5.7521895e-12,2.2936186e-13,2.123323,0.07283123,0.0027499541,0.000808065,0.6666667,4.4756665,3339.8813,197.91664,0.5031366,0.1389799,fsrq,0,1.635659785392818e-08,8.038515630914844e-09,1.687248563086996e-09,3.6934097447094416e-10,2.3528554105034516e-11,1.1719671240417728e-11,AGN,Non-PSR
4976,4FGL J2329.0+0832,0.045267783,0.03947055,3.43,718,,6.92486,1650.1812,2.620143e-10,4.635652e-11,3.4200696e-12,7.102154e-13,PowerLaw,1.10094286e-13,1.9145879e-14,2.3873324,0.1549475,1.1483074e-13,2.3802073e-14,2.341924,0.20511983,0.043406602,0.41011274,1.1721226e-13,2.246691e-14,2.1278114,0.38615206,0.0015866988,0.002268176,0.6666667,0.8634407,419.3248,14.156352,0.3804736,0.22944736,fsrq,0,8.912347482237237e-08,1.2964240792001647e-09,1.495975149312656e-10,5.804945066301137e-11,1.4842542125914626e-11,5.0718609037190944e-17,AGN,Non-PSR
4977,4FGL J2329.2+3755,0.013136291,0.0125195645,88.61,934,,19.943823,3372.7153,7.091872e-10,6.161947e-11,8.163798e-12,7.1756403e-13,PowerLaw,6.4231e-14,5.5290906e-15,1.9121354,0.062823996,6.5033245e-14,6.646322e-15,1.9029754,0.07186966,0.007092216,0.1913997,6.728439e-14,6.3354147e-15,1.793725,0.122873634,0.00035660682,0.0003299074,0.6666667,1.2063532,634.14197,13.750117,0.24097407,0.12978745,bll,0,1.2380793279476165e-08,1.5687698917687953e-09,3.194358111358042e-10,1.8995489903250729e-10,6.88938489590285e-11,3.0723854016478924e-11,AGN,Non-PSR
4978,4FGL J2329.3-4955,0.0059205825,0.005858909,-38.96,299,,185.40108,528.8263,1.47159005e-08,2.0271632e-10,1.5135874e-10,1.8162707e-12,LogParabola,7.922862e-11,7.941268e-13,2.2749078,0.0076771867,8.918184e-11,1.0519224e-12,2.1792355,0.01130185,0.10564265,14.958456,8.577244e-11,9.606116e-13,1.9853766,0.019988034,0.0037945607,0.00025528992,0.6666667,15.128853,18068.871,8509.202,0.8287349,0.22166023,FSRQ,0,1.9826036634640332e-07,5.780160705626258e-08,1.2036815988381022e-08,2.47724551982742e-09,2.692854550456758e-10,3.2575524309269577e-12,AGN,Non-PSR
4979,4FGL J2329.3-4733,0.03749702,0.033611637,-2.9,299,,10.4813795,1108.2516,2.8673183e-10,3.9050128e-11,4.1591227e-12,5.7445715e-13,PowerLaw,3.3043002e-13,3.9788197e-14,2.487082,0.1128631,3.3955106e-13,4.7088926e-14,2.4714236,0.13032086,0.02686536,0.3522166,3.4712654e-13,4.7308945e-14,2.2891443,0.29507107,0.0018195745,0.0025594765,0.6666667,0.9272466,646.8981,39.12555,0.726299,0.23357897,fsrq,0,8.62480503682761e-11,1.3130159182139778e-09,2.267885879092546e-10,6.32663435529146e-11,2.0054701460283557e-15,4.349198399680184e-16,AGN,Non-PSR
4981,4FGL J2329.7-2118,0.05772567,0.04699462,-8.59,1159,,8.622178,1425.6918,3.348442e-10,5.0475e-11,4.6557974e-12,8.581126e-13,PowerLaw,2.0377837e-13,2.8899775e-14,2.4494934,0.1556009,1.9502011e-13,3.0195125e-14,2.4896936,0.1195614,-0.03783117,0.65401024,2.0531627e-13,3.0630815e-14,2.4048183,0.28838414,0.00021993862,0.0012288234,0.6666667,0.15001385,689.196,9.831417,0.21353981,0.21728858,rdg,16,1.587956654190703e-13,6.075851488596129e-10,3.666038306260333e-10,4.517413526583525e-11,1.5547660381365347e-11,1.556257022122115e-15,AGN,Non-PSR
4984,4FGL J2330.3-2948,0.062104438,0.04329426,-6.98,906,,7.050629,2220.4543,1.7719778e-10,3.3193538e-11,1.9696807e-12,3.677156e-13,PowerLaw,3.667098e-14,6.8439885e-15,2.082816,0.17573203,3.1164192e-14,6.7782503e-15,2.184638,0.11756642,-0.083778836,1.507541,3.547723e-14,6.691051e-15,2.196546,0.17870267,-0.00034046808,0.00026213503,0.6666667,0.91083515,208.23799,2.6705317,0.0,10.0,bll,0,3.690392175875745e-12,4.4220985206955277e-10,1.0989155418972274e-10,3.5403190795646466e-11,1.4427303102193534e-11,4.019053752996049e-12,AGN,Non-PSR
4985,4FGL J2330.5+1102,0.08621848,0.06796335,-22.3,1287,,8.660531,546.5728,2.533865e-10,4.1981224e-11,5.1487547e-12,6.564844e-13,PowerLaw,2.2854934e-12,2.7983787e-13,2.731978,0.094712146,2.939835e-12,4.1337252e-13,2.6511407,0.15659054,0.25567093,2.664111,2.8877512e-12,4.0865022e-13,1.930632,0.4229771,0.014008442,0.007519415,0.6666667,2.7482753,777.3832,32.23081,0.75946164,0.263379,fsrq,0,1.2616993005920563e-09,1.8824843905917987e-09,2.610290872340215e-10,1.1816654425789164e-11,1.9237536019715077e-17,1.4607837564119058e-17,AGN,Non-PSR
4987,4FGL J2330.6-3726,0.030342981,0.027814401,20.67,707,,11.645619,904.20667,2.782873e-10,3.704619e-11,4.055071e-12,4.7218083e-13,PowerLaw,5.335576e-13,5.829462e-14,2.4909825,0.09933457,5.0335577e-13,6.4232914e-14,2.520514,0.08966686,-0.041374758,0.8918298,5.3043426e-13,5.9728366e-14,2.5089695,0.13012202,-0.00014252159,0.0006729284,0.6666667,0.18936326,663.5479,8.075939,0.10741002,0.2624877,bll,0,4.658668117940579e-09,1.260743398567854e-09,2.110694674595237e-10,4.1465442190968815e-11,1.5959400467835394e-11,5.758109329006644e-16,AGN,Non-PSR
4988,4FGL J2331.0-2147,0.023620656,0.022448875,51.84,1159,,22.656614,946.9827,9.738664e-10,7.023172e-11,1.10066374e-11,1.1685797e-12,LogParabola,1.556584e-12,9.3476205e-14,2.4324672,0.0456924,1.7392843e-12,1.1694917e-13,2.4133334,0.0772811,0.11797101,3.090402,1.7282368e-12,1.1743463e-13,2.1078424,0.14431791,0.0039894106,0.0016589342,0.6666667,3.0923238,1622.8064,181.325,1.0179995,0.2805581,fsrq,0,2.5901885081225373e-08,5.218814269625227e-09,7.469507234958428e-10,1.4979879836563015e-10,1.1677336181348252e-11,1.2376436798057235e-17,AGN,Non-PSR
4990,4FGL J2331.3-1558,0.08591011,0.07955781,74.83,741,,5.601516,759.0275,1.553809e-10,3.674576e-11,2.8042677e-12,5.8276794e-13,PowerLaw,5.33854e-13,9.808434e-14,2.6531954,0.16973282,5.606078e-13,1.1405343e-13,2.5774262,0.28667274,0.062402382,0.5618777,5.7239906e-13,1.1580542e-13,2.0748043,0.5975894,0.0056109023,0.005575062,0.6666667,1.1435598,464.744,22.252504,0.67816657,0.29792854,fsrq,0,4.2159342683589784e-09,5.946912406962213e-10,2.0768949060556707e-10,2.2152580117507092e-11,9.218685199024546e-16,6.661531042133884e-20,AGN,Non-PSR
4993,4FGL J2332.1-4118,0.058404077,0.04539113,-6.35,300,,5.5093875,1974.4299,1.7086278e-10,3.719722e-11,1.9755534e-12,4.4540725e-13,PowerLaw,4.6199545e-14,1.0017427e-14,2.2209036,0.1647529,6.39297e-14,1.6492882e-14,2.1230793,0.2796461,0.34369376,1.9141273,5.6985985e-14,1.7119554e-14,1.5476005,0.7959081,0.0048297173,0.0063789412,0.6666667,1.4812411,248.56918,8.317396,0.17685826,0.5629013,fsrq,0,2.4372239337822066e-08,4.347074089583458e-10,1.8660541167836442e-10,2.7968764457209083e-11,2.4478573887546986e-18,5.17392378940329e-12,AGN,Non-PSR
4995,4FGL J2334.2+0736,0.04902982,0.042245816,46.02,718,,12.672234,779.4975,4.3325185e-10,5.2452268e-11,6.6755325e-12,6.6964343e-13,PowerLaw,1.2531549e-12,1.1988701e-13,2.5368533,0.0829084,1.3347053e-12,1.5676635e-13,2.5055215,0.10187884,0.054597363,0.8614479,1.3201918e-12,1.4492909e-13,2.3753026,0.20548062,0.0018753511,0.0022774704,0.6666667,1.0093458,915.11334,50.412373,0.725737,0.22760749,fsrq,0,2.9767428522120554e-09,2.3128865489496775e-09,4.3445985697943e-10,4.6330182745801807e-11,5.2657921426058074e-12,2.7467824970919472e-14,AGN,Non-PSR
4996,4FGL J2334.8+1432,0.014308073,0.013382982,79.41,1287,,25.589092,1968.0023,1.0089207e-09,6.645176e-11,1.1271215e-11,7.679662e-13,PowerLaw,2.6323014e-13,1.7015155e-14,2.002035,0.046211205,2.9692752e-13,2.245398e-14,1.9407798,0.06311821,0.0773124,2.3248117,2.9429505e-13,2.151792e-14,1.7069033,0.11484524,0.0015825209,0.0006070679,0.6666667,2.947134,934.8956,101.504364,0.71458685,0.20472206,bll,0,8.973511711474202e-09,2.569225721060775e-09,6.359119897325627e-10,2.781110064464798e-10,9.375958343049717e-11,3.0687069638851705e-12,AGN,Non-PSR
4998,4FGL J2335.4-0128,0.043479275,0.040580656,-79.06,457,,13.243647,785.76715,4.6647153e-10,5.293864e-11,7.226409e-12,7.0179734e-13,PowerLaw,1.3271276e-12,1.2339396e-13,2.5411375,0.073527835,1.5791488e-12,1.650125e-13,2.471737,0.11567511,0.17396133,2.7957394,1.5414461e-12,1.707491e-13,2.031526,0.30028158,0.006607445,0.003903707,0.6666667,2.7039285,1005.50977,87.56208,0.79968905,0.23160955,fsrq,0,1.876255240063074e-08,2.7093343124562352e-09,4.525727292925552e-10,4.044406823333624e-11,6.4806918512183564e-12,3.589343473020725e-18,AGN,Non-PSR
5000,4FGL J2336.5-7622,0.03280989,0.028862836,-23.06,881,,10.759135,1762.8655,3.1820055e-10,4.00853e-11,3.6855423e-12,4.678038e-13,PowerLaw,1.10755026e-13,1.36832e-14,2.2243855,0.10626626,1.06842615e-13,1.5846923e-14,2.2546232,0.111200504,-0.024757018,0.42802852,1.1264822e-13,1.4695208e-14,2.1722457,0.16770874,0.00025990035,0.00068484416,0.6666667,0.39819452,484.8037,18.159832,0.44394007,0.19389886,bll,0,2.355813855103861e-08,9.387945976158107e-10,2.7387520029620305e-10,5.862674928858169e-11,1.473195176959763e-11,3.197839345756015e-12,AGN,Non-PSR
